id,postid,votetypeid,userid,creationdate,bountyamount,jsonfield
16939,366,2,,2018-07-07 00:00:00,,
16940,6337,2,,2018-07-07 00:00:00,,
16941,6945,2,,2018-07-07 00:00:00,,
16942,6524,2,,2018-07-07 00:00:00,,
16943,6903,2,,2018-07-07 00:00:00,,
16944,6364,2,,2018-07-07 00:00:00,,
16945,6708,2,,2018-07-07 00:00:00,,
16946,6876,2,,2018-07-07 00:00:00,,
16947,6770,2,,2018-07-07 00:00:00,,
16948,6838,2,,2018-07-07 00:00:00,,
16949,6808,2,,2018-07-07 00:00:00,,
16950,6792,2,,2018-07-07 00:00:00,,
16951,6794,2,,2018-07-07 00:00:00,,
16952,3289,2,,2018-07-07 00:00:00,,
16953,6774,2,,2018-07-07 00:00:00,,
16954,4979,2,,2018-07-07 00:00:00,,
16955,7353,3,,2018-07-07 00:00:00,,
16956,7351,2,,2018-07-07 00:00:00,,
16958,7357,2,,2018-07-07 00:00:00,,
16959,7354,2,,2018-07-07 00:00:00,,
16960,718,2,,2018-07-07 00:00:00,,
16961,719,2,,2018-07-07 00:00:00,,
16962,7377,2,,2018-07-07 00:00:00,,
16963,7376,2,,2018-07-07 00:00:00,,
16964,7377,2,,2018-07-07 00:00:00,,
16965,7377,1,,2018-07-07 00:00:00,,
16966,7374,2,,2018-07-08 00:00:00,,
16967,7375,2,,2018-07-08 00:00:00,,
16968,7379,2,,2018-07-09 00:00:00,,
16969,7377,2,,2018-07-09 00:00:00,,
16970,7364,2,,2018-07-09 00:00:00,,
16971,7378,2,,2018-07-09 00:00:00,,
16972,7373,2,,2018-07-10 00:00:00,,
16973,7373,1,,2018-07-10 00:00:00,,
16974,7374,3,,2018-07-10 00:00:00,,
16975,6253,1,,2018-07-10 00:00:00,,
16976,7380,2,,2018-07-12 00:00:00,,
16977,7380,3,,2018-07-12 00:00:00,,
16978,7381,2,,2018-07-12 00:00:00,,
16979,7380,3,,2018-07-12 00:00:00,,
16980,7381,2,,2018-07-12 00:00:00,,
16981,7371,2,,2018-07-12 00:00:00,,
16982,7380,15,,2018-07-12 00:00:00,,
16983,7380,15,,2018-07-12 00:00:00,,
16984,7380,10,,2018-07-12 00:00:00,,
16985,6341,2,,2018-07-12 00:00:00,,
16986,7381,2,,2018-07-13 00:00:00,,
16987,7382,2,,2018-07-14 00:00:00,,
16988,6998,2,,2018-07-14 00:00:00,,
16989,6999,2,,2018-07-14 00:00:00,,
16990,7031,2,,2018-07-14 00:00:00,,
16991,7381,2,,2018-07-15 00:00:00,,
16992,7382,2,,2018-07-15 00:00:00,,
16993,7376,2,,2018-07-15 00:00:00,,
16994,7377,2,,2018-07-15 00:00:00,,
16995,7383,2,,2018-07-15 00:00:00,,
16996,7379,2,,2018-07-15 00:00:00,,
16997,7375,2,,2018-07-15 00:00:00,,
16998,7378,2,,2018-07-15 00:00:00,,
16999,7367,2,,2018-07-15 00:00:00,,
17000,7383,2,,2018-07-16 00:00:00,,
17001,7369,2,,2018-07-16 00:00:00,,
17002,6979,2,,2018-07-16 00:00:00,,
17003,6938,2,,2018-07-16 00:00:00,,
17004,6874,2,,2018-07-16 00:00:00,,
17005,7383,2,,2018-07-16 00:00:00,,
17006,7362,2,,2018-07-16 00:00:00,,
17007,7385,2,,2018-07-17 00:00:00,,
17008,7385,2,,2018-07-17 00:00:00,,
17009,7369,3,,2018-07-17 00:00:00,,
17010,7386,1,,2018-07-17 00:00:00,,
17011,7385,2,,2018-07-17 00:00:00,,
17012,7343,2,,2018-07-17 00:00:00,,
17013,7383,2,,2018-07-17 00:00:00,,
17014,7386,2,,2018-07-17 00:00:00,,
17015,7385,2,,2018-07-18 00:00:00,,
17016,7386,2,,2018-07-18 00:00:00,,
17017,7387,15,,2018-07-18 00:00:00,,
17018,7387,3,,2018-07-18 00:00:00,,
17019,7383,2,,2018-07-18 00:00:00,,
17020,435,2,,2018-07-18 00:00:00,,
17021,436,2,,2018-07-18 00:00:00,,
17022,7385,2,,2018-07-18 00:00:00,,
17023,7381,2,,2018-07-18 00:00:00,,
17024,7375,2,,2018-07-18 00:00:00,,
17025,7376,2,,2018-07-18 00:00:00,,
17026,7377,2,,2018-07-18 00:00:00,,
17027,7384,2,,2018-07-18 00:00:00,,
17028,7388,2,,2018-07-18 00:00:00,,
17029,6670,2,,2018-07-18 00:00:00,,
17030,140,2,,2018-07-18 00:00:00,,
17031,50,2,,2018-07-18 00:00:00,,
17032,5158,16,,2018-07-19 00:00:00,,
17033,6522,16,,2018-07-19 00:00:00,,
17034,6522,2,,2018-07-19 00:00:00,,
17035,6523,2,,2018-07-19 00:00:00,,
17036,4960,2,,2018-07-19 00:00:00,,
17037,5041,2,,2018-07-19 00:00:00,,
17038,583,2,,2018-07-19 00:00:00,,
17039,485,2,,2018-07-19 00:00:00,,
17040,337,2,,2018-07-19 00:00:00,,
17041,7389,15,,2018-07-19 00:00:00,,
17042,6875,3,,2018-07-20 00:00:00,,
17043,6868,3,,2018-07-20 00:00:00,,
17044,6875,3,,2018-07-20 00:00:00,,
17045,7390,2,,2018-07-20 00:00:00,,
17046,6523,2,,2018-07-20 00:00:00,,
17047,7384,2,,2018-07-20 00:00:00,,
17048,7388,2,,2018-07-20 00:00:00,,
17049,7383,2,,2018-07-20 00:00:00,,
17050,6523,2,,2018-07-20 00:00:00,,
17051,5158,2,,2018-07-20 00:00:00,,
17052,5159,2,,2018-07-20 00:00:00,,
17053,7393,2,,2018-07-21 00:00:00,,
17054,7392,16,,2018-07-23 00:00:00,,
17055,7397,2,,2018-07-24 00:00:00,,
17056,7398,2,,2018-07-24 00:00:00,,
17057,7398,3,,2018-07-24 00:00:00,,
17058,7397,3,,2018-07-24 00:00:00,,
17059,7398,2,,2018-07-24 00:00:00,,
17060,7390,2,,2018-07-24 00:00:00,,
17061,7351,2,,2018-07-24 00:00:00,,
17062,7357,2,,2018-07-24 00:00:00,,
17063,7354,2,,2018-07-24 00:00:00,,
17064,161,2,,2018-07-24 00:00:00,,
17065,7394,2,,2018-07-24 00:00:00,,
17066,7397,2,,2018-07-24 00:00:00,,
17067,539,16,,2018-07-25 00:00:00,,
17068,541,2,,2018-07-25 00:00:00,,
17069,7399,2,,2018-07-25 00:00:00,,
17071,7398,1,,2018-07-26 00:00:00,,
17072,7381,2,,2018-07-26 00:00:00,,
17073,7398,2,,2018-07-26 00:00:00,,
17074,144,2,,2018-07-26 00:00:00,,
17075,4672,2,,2018-07-26 00:00:00,,
17076,6995,2,,2018-07-26 00:00:00,,
17077,6588,2,,2018-07-27 00:00:00,,
17078,7403,3,,2018-07-27 00:00:00,,
17079,120,2,,2018-07-27 00:00:00,,
17080,7403,3,,2018-07-27 00:00:00,,
17081,7403,3,,2018-07-27 00:00:00,,
17082,7403,3,,2018-07-27 00:00:00,,
17083,7403,3,,2018-07-27 00:00:00,,
17084,7404,2,,2018-07-27 00:00:00,,
17085,6589,2,,2018-07-28 00:00:00,,
17086,7405,2,,2018-07-28 00:00:00,,
17087,7398,2,,2018-07-28 00:00:00,,
17088,7406,2,,2018-07-29 00:00:00,,
17089,7031,2,,2018-07-29 00:00:00,,
17090,7404,2,,2018-07-29 00:00:00,,
17091,6588,2,,2018-07-29 00:00:00,,
17092,6589,2,,2018-07-29 00:00:00,,
17093,7407,2,,2018-07-29 00:00:00,,
17094,7139,2,,2018-07-29 00:00:00,,
17095,7408,2,,2018-07-29 00:00:00,,
17096,7408,2,,2018-07-29 00:00:00,,
17097,7409,2,,2018-07-29 00:00:00,,
17098,7403,15,,2018-07-30 00:00:00,,
17099,7017,2,,2018-07-30 00:00:00,,
17100,7407,2,,2018-07-30 00:00:00,,
17101,7031,2,,2018-07-30 00:00:00,,
17102,7410,2,,2018-07-30 00:00:00,,
17103,7403,15,,2018-07-30 00:00:00,,
17104,7403,10,,2018-07-30 00:00:00,,
17105,7407,2,,2018-07-30 00:00:00,,
17106,7408,2,,2018-07-30 00:00:00,,
17107,7405,1,,2018-07-30 00:00:00,,
17108,7405,2,,2018-07-30 00:00:00,,
17109,7410,2,,2018-07-30 00:00:00,,
17110,7397,2,,2018-07-30 00:00:00,,
17111,7398,2,,2018-07-30 00:00:00,,
17112,7399,2,,2018-07-30 00:00:00,,
17113,7410,2,,2018-07-30 00:00:00,,
17114,7398,3,,2018-07-30 00:00:00,,
17115,7410,2,,2018-07-31 00:00:00,,
17116,7369,2,,2018-08-01 00:00:00,,
17117,7408,2,,2018-08-01 00:00:00,,
17118,7410,2,,2018-08-01 00:00:00,,
17119,22,2,,2018-08-01 00:00:00,,
17120,26,2,,2018-08-01 00:00:00,,
17121,7037,2,,2018-08-01 00:00:00,,
17122,7400,2,,2018-08-02 00:00:00,,
17123,7386,2,,2018-08-02 00:00:00,,
17124,7412,2,,2018-08-02 00:00:00,,
17125,7411,2,,2018-08-02 00:00:00,,
17126,7408,2,,2018-08-02 00:00:00,,
17127,7415,2,,2018-08-02 00:00:00,,
17128,7413,2,,2018-08-02 00:00:00,,
17129,7232,2,,2018-08-03 00:00:00,,
17130,7415,2,,2018-08-03 00:00:00,,
17131,7415,2,,2018-08-03 00:00:00,,
17132,7412,2,,2018-08-03 00:00:00,,
17133,7400,2,,2018-08-03 00:00:00,,
17134,7409,2,,2018-08-03 00:00:00,,
17135,7407,2,,2018-08-03 00:00:00,,
17136,7017,2,,2018-08-03 00:00:00,,
17137,7328,2,,2018-08-03 00:00:00,,
17138,7139,2,,2018-08-03 00:00:00,,
17139,7411,2,,2018-08-03 00:00:00,,
17140,541,2,,2018-08-03 00:00:00,,
17141,161,2,,2018-08-03 00:00:00,,
17142,1035,2,,2018-08-03 00:00:00,,
17143,1074,2,,2018-08-03 00:00:00,,
17144,7409,1,,2018-08-03 00:00:00,,
17145,7415,2,,2018-08-03 00:00:00,,
17146,7417,2,,2018-08-03 00:00:00,,
17147,7417,1,,2018-08-03 00:00:00,,
17148,7416,2,,2018-08-03 00:00:00,,
17149,7411,2,,2018-08-03 00:00:00,,
17150,7415,2,,2018-08-03 00:00:00,,
17151,7417,2,,2018-08-03 00:00:00,,
17153,7408,2,,2018-08-03 00:00:00,,
17154,7410,3,,2018-08-03 00:00:00,,
17155,5207,2,,2018-08-03 00:00:00,,
17156,5019,2,,2018-08-04 00:00:00,,
17157,5015,2,,2018-08-04 00:00:00,,
17158,7417,2,,2018-08-04 00:00:00,,
17159,7418,3,,2018-08-04 00:00:00,,
17160,7418,3,,2018-08-04 00:00:00,,
17161,7418,3,,2018-08-04 00:00:00,,
17162,7418,3,,2018-08-04 00:00:00,,
17163,7418,3,,2018-08-04 00:00:00,,
17164,7418,3,,2018-08-04 00:00:00,,
17165,7418,12,,2018-08-04 00:00:00,,
17166,7418,10,,2018-08-04 00:00:00,,
17167,7410,2,,2018-08-05 00:00:00,,
17168,7416,8,7980,2018-08-05 00:00:00,100,
17169,7419,2,,2018-08-05 00:00:00,,
17171,7419,2,,2018-08-05 00:00:00,,
17172,7420,2,,2018-08-06 00:00:00,,
17173,7419,2,,2018-08-07 00:00:00,,
17174,7422,2,,2018-08-07 00:00:00,,
17175,7421,2,,2018-08-07 00:00:00,,
17176,7416,2,,2018-08-07 00:00:00,,
17177,7422,2,,2018-08-07 00:00:00,,
17178,7423,2,,2018-08-07 00:00:00,,
17179,944,2,,2018-08-08 00:00:00,,
17180,7420,2,,2018-08-08 00:00:00,,
17181,7422,1,,2018-08-08 00:00:00,,
17182,7423,2,,2018-08-08 00:00:00,,
17183,7408,2,,2018-08-09 00:00:00,,
17184,7419,2,,2018-08-09 00:00:00,,
17185,7301,2,,2018-08-09 00:00:00,,
17186,37,2,,2018-08-09 00:00:00,,
17187,862,2,,2018-08-09 00:00:00,,
17188,6,2,,2018-08-09 00:00:00,,
17189,83,2,,2018-08-09 00:00:00,,
17190,518,2,,2018-08-09 00:00:00,,
17191,64,2,,2018-08-09 00:00:00,,
17192,4923,2,,2018-08-09 00:00:00,,
17193,192,2,,2018-08-09 00:00:00,,
17194,6683,2,,2018-08-09 00:00:00,,
17195,521,2,,2018-08-09 00:00:00,,
17196,845,2,,2018-08-09 00:00:00,,
17197,543,2,,2018-08-09 00:00:00,,
17198,105,2,,2018-08-09 00:00:00,,
17199,515,2,,2018-08-09 00:00:00,,
17200,6306,2,,2018-08-09 00:00:00,,
17201,4839,2,,2018-08-09 00:00:00,,
17204,4780,2,,2018-08-09 00:00:00,,
17205,4807,2,,2018-08-09 00:00:00,,
17207,259,2,,2018-08-09 00:00:00,,
17211,4645,2,,2018-08-09 00:00:00,,
17212,6329,2,,2018-08-09 00:00:00,,
17213,666,2,,2018-08-09 00:00:00,,
17214,3200,2,,2018-08-09 00:00:00,,
17215,1040,2,,2018-08-09 00:00:00,,
17216,129,2,,2018-08-09 00:00:00,,
17217,3386,2,,2018-08-09 00:00:00,,
17218,2133,2,,2018-08-09 00:00:00,,
17219,3285,2,,2018-08-09 00:00:00,,
17220,1067,2,,2018-08-09 00:00:00,,
17221,791,2,,2018-08-09 00:00:00,,
17222,877,2,,2018-08-09 00:00:00,,
17223,7424,2,,2018-08-09 00:00:00,,
17224,7421,2,,2018-08-09 00:00:00,,
17225,7420,2,,2018-08-09 00:00:00,,
17226,7417,2,,2018-08-09 00:00:00,,
17227,7424,2,,2018-08-09 00:00:00,,
17228,7420,9,,2018-08-09 00:00:00,100,
17229,7412,2,,2018-08-09 00:00:00,,
17230,7357,2,,2018-08-09 00:00:00,,
17231,7354,2,,2018-08-09 00:00:00,,
17232,139,2,,2018-08-09 00:00:00,,
17233,7428,2,,2018-08-10 00:00:00,,
17234,7417,2,,2018-08-10 00:00:00,,
17235,7428,2,,2018-08-10 00:00:00,,
17236,7428,2,,2018-08-10 00:00:00,,
17237,7429,2,,2018-08-10 00:00:00,,
17238,7425,2,,2018-08-10 00:00:00,,
17239,7423,2,,2018-08-10 00:00:00,,
17241,7428,2,,2018-08-11 00:00:00,,
17242,7424,2,,2018-08-11 00:00:00,,
17243,7425,2,,2018-08-11 00:00:00,,
17244,7425,1,,2018-08-11 00:00:00,,
17245,7395,2,,2018-08-11 00:00:00,,
17246,7428,2,,2018-08-11 00:00:00,,
17247,7433,2,,2018-08-12 00:00:00,,
17248,7432,2,,2018-08-12 00:00:00,,
17249,7412,2,,2018-08-12 00:00:00,,
17250,7413,2,,2018-08-12 00:00:00,,
17251,7426,2,,2018-08-12 00:00:00,,
17252,140,2,,2018-08-12 00:00:00,,
17253,7433,2,,2018-08-12 00:00:00,,
17254,7433,15,,2018-08-12 00:00:00,,
17255,7434,2,,2018-08-12 00:00:00,,
17256,439,3,,2018-08-13 00:00:00,,
17257,7431,2,,2018-08-13 00:00:00,,
17258,7414,2,,2018-08-13 00:00:00,,
17259,7426,2,,2018-08-13 00:00:00,,
17260,7413,2,,2018-08-13 00:00:00,,
17261,7412,2,,2018-08-13 00:00:00,,
17262,7432,2,,2018-08-13 00:00:00,,
17263,7432,2,,2018-08-13 00:00:00,,
17264,7434,2,,2018-08-14 00:00:00,,
17265,6808,2,,2018-08-14 00:00:00,,
17266,7397,2,,2018-08-14 00:00:00,,
17267,7437,2,,2018-08-16 00:00:00,,
17268,7437,2,,2018-08-16 00:00:00,,
17269,7436,1,,2018-08-16 00:00:00,,
17270,6808,2,,2018-08-17 00:00:00,,
17272,7432,2,,2018-08-18 00:00:00,,
17273,7440,2,,2018-08-19 00:00:00,,
17274,7441,2,,2018-08-19 00:00:00,,
17275,6509,2,,2018-08-19 00:00:00,,
17276,6509,2,,2018-08-19 00:00:00,,
17277,7432,2,,2018-08-19 00:00:00,,
17278,7437,2,,2018-08-19 00:00:00,,
17279,7434,2,,2018-08-19 00:00:00,,
17280,7446,3,,2018-08-19 00:00:00,,
17281,7448,2,,2018-08-19 00:00:00,,
17282,7444,3,,2018-08-20 00:00:00,,
17283,7444,3,,2018-08-20 00:00:00,,
17284,7444,10,,2018-08-21 00:00:00,,
17285,22,2,,2018-08-21 00:00:00,,
17286,26,2,,2018-08-21 00:00:00,,
17287,518,2,,2018-08-21 00:00:00,,
17288,519,2,,2018-08-21 00:00:00,,
17289,666,2,,2018-08-21 00:00:00,,
17290,667,2,,2018-08-21 00:00:00,,
17291,99,2,,2018-08-21 00:00:00,,
17292,112,2,,2018-08-21 00:00:00,,
17293,8,2,,2018-08-21 00:00:00,,
17294,18,2,,2018-08-21 00:00:00,,
17295,605,2,,2018-08-21 00:00:00,,
17296,624,2,,2018-08-21 00:00:00,,
17297,33,2,,2018-08-21 00:00:00,,
17298,42,2,,2018-08-21 00:00:00,,
17299,195,2,,2018-08-21 00:00:00,,
17300,221,2,,2018-08-21 00:00:00,,
17301,5015,2,,2018-08-21 00:00:00,,
17302,5019,2,,2018-08-21 00:00:00,,
17303,458,2,,2018-08-21 00:00:00,,
17304,460,2,,2018-08-21 00:00:00,,
17305,680,2,,2018-08-21 00:00:00,,
17306,682,2,,2018-08-21 00:00:00,,
17307,602,2,,2018-08-21 00:00:00,,
17308,604,2,,2018-08-21 00:00:00,,
17309,485,2,,2018-08-21 00:00:00,,
17310,489,2,,2018-08-21 00:00:00,,
17311,2,2,,2018-08-21 00:00:00,,
17312,175,2,,2018-08-21 00:00:00,,
17313,50,2,,2018-08-21 00:00:00,,
17314,140,2,,2018-08-21 00:00:00,,
17315,268,2,,2018-08-21 00:00:00,,
17316,270,2,,2018-08-21 00:00:00,,
17317,976,2,,2018-08-21 00:00:00,,
17318,981,2,,2018-08-21 00:00:00,,
17319,215,2,,2018-08-21 00:00:00,,
17320,216,2,,2018-08-21 00:00:00,,
17321,6561,2,,2018-08-21 00:00:00,,
17322,6573,2,,2018-08-21 00:00:00,,
17323,293,2,,2018-08-21 00:00:00,,
17324,299,2,,2018-08-21 00:00:00,,
17325,7450,2,,2018-08-21 00:00:00,,
17326,7451,2,,2018-08-21 00:00:00,,
17327,7451,2,,2018-08-21 00:00:00,,
17328,7039,3,,2018-08-21 00:00:00,,
17329,5,2,,2018-08-22 00:00:00,,
17330,19,2,,2018-08-22 00:00:00,,
17331,53,2,,2018-08-22 00:00:00,,
17332,65,2,,2018-08-22 00:00:00,,
17333,5088,2,,2018-08-22 00:00:00,,
17334,5090,2,,2018-08-22 00:00:00,,
17335,351,2,,2018-08-22 00:00:00,,
17336,375,2,,2018-08-22 00:00:00,,
17337,6686,2,,2018-08-22 00:00:00,,
17338,6689,2,,2018-08-22 00:00:00,,
17339,607,2,,2018-08-22 00:00:00,,
17340,610,2,,2018-08-22 00:00:00,,
17341,862,2,,2018-08-22 00:00:00,,
17342,863,2,,2018-08-22 00:00:00,,
17343,590,2,,2018-08-22 00:00:00,,
17344,591,2,,2018-08-22 00:00:00,,
17345,589,2,,2018-08-22 00:00:00,,
17346,6439,2,,2018-08-22 00:00:00,,
17347,574,2,,2018-08-22 00:00:00,,
17348,575,2,,2018-08-22 00:00:00,,
17349,16,2,,2018-08-22 00:00:00,,
17350,32,2,,2018-08-22 00:00:00,,
17351,361,2,,2018-08-22 00:00:00,,
17352,362,2,,2018-08-22 00:00:00,,
17353,300,2,,2018-08-22 00:00:00,,
17354,311,2,,2018-08-22 00:00:00,,
17355,3,2,,2018-08-22 00:00:00,,
17356,13,2,,2018-08-22 00:00:00,,
17357,1,2,,2018-08-22 00:00:00,,
17358,4,2,,2018-08-22 00:00:00,,
17359,70,2,,2018-08-22 00:00:00,,
17360,88,2,,2018-08-22 00:00:00,,
17361,596,2,,2018-08-22 00:00:00,,
17362,599,2,,2018-08-22 00:00:00,,
17363,6,2,,2018-08-22 00:00:00,,
17364,69,2,,2018-08-22 00:00:00,,
17365,28,2,,2018-08-22 00:00:00,,
17366,702,2,,2018-08-22 00:00:00,,
17367,430,2,,2018-08-22 00:00:00,,
17368,256,2,,2018-08-22 00:00:00,,
17369,7451,2,,2018-08-22 00:00:00,,
17370,7446,3,,2018-08-23 00:00:00,,
17371,7438,2,,2018-08-23 00:00:00,,
17372,7450,3,,2018-08-23 00:00:00,,
17373,7451,2,,2018-08-23 00:00:00,,
17374,7452,3,,2018-08-23 00:00:00,,
17375,7451,2,,2018-08-23 00:00:00,,
17376,7451,1,,2018-08-23 00:00:00,,
17377,7452,2,,2018-08-23 00:00:00,,
17378,7453,2,,2018-08-23 00:00:00,,
17379,7453,3,,2018-08-23 00:00:00,,
17380,7453,2,,2018-08-24 00:00:00,,
17381,7351,3,,2018-08-24 00:00:00,,
17382,7452,2,,2018-08-24 00:00:00,,
17383,7453,2,,2018-08-25 00:00:00,,
17385,7455,2,,2018-08-25 00:00:00,,
17386,7447,2,,2018-08-25 00:00:00,,
17387,7355,3,,2018-08-26 00:00:00,,
17388,7448,3,,2018-08-26 00:00:00,,
17389,7446,3,,2018-08-26 00:00:00,,
17391,7447,3,,2018-08-26 00:00:00,,
17392,7430,3,,2018-08-26 00:00:00,,
17393,7453,3,,2018-08-26 00:00:00,,
17394,7445,3,,2018-08-26 00:00:00,,
17395,7457,2,,2018-08-26 00:00:00,,
17396,7456,2,,2018-08-26 00:00:00,,
17397,7455,2,,2018-08-27 00:00:00,,
17398,7277,2,,2018-08-27 00:00:00,,
17399,7456,2,,2018-08-27 00:00:00,,
17400,8,2,,2018-08-27 00:00:00,,
17401,7455,2,,2018-08-28 00:00:00,,
17402,7454,2,,2018-08-28 00:00:00,,
17403,7452,2,,2018-08-28 00:00:00,,
17404,7461,3,,2018-08-29 00:00:00,,
17405,7461,2,,2018-08-30 00:00:00,,
17406,7450,2,,2018-08-30 00:00:00,,
17407,7462,2,,2018-09-01 00:00:00,,
17408,7458,1,,2018-09-01 00:00:00,,
17409,7460,3,,2018-09-01 00:00:00,,
17410,7457,2,,2018-09-01 00:00:00,,
17411,7458,2,,2018-09-01 00:00:00,,
17412,7464,2,,2018-09-02 00:00:00,,
17413,7458,2,,2018-09-02 00:00:00,,
17414,7450,2,,2018-09-02 00:00:00,,
17415,4750,2,,2018-09-02 00:00:00,,
17416,7463,3,,2018-09-02 00:00:00,,
17417,7459,15,,2018-09-03 00:00:00,,
17418,7465,2,,2018-09-03 00:00:00,,
17420,7466,15,,2018-09-03 00:00:00,,
17421,7463,3,,2018-09-04 00:00:00,,
17422,7466,3,,2018-09-04 00:00:00,,
17423,7467,3,,2018-09-04 00:00:00,,
17424,7465,2,,2018-09-04 00:00:00,,
17425,7466,15,,2018-09-04 00:00:00,,
17426,7467,3,,2018-09-04 00:00:00,,
17428,7468,2,,2018-09-05 00:00:00,,
17429,731,2,,2018-09-05 00:00:00,,
17430,732,2,,2018-09-05 00:00:00,,
17431,7463,3,,2018-09-05 00:00:00,,
17433,731,2,,2018-09-06 00:00:00,,
17434,733,2,,2018-09-06 00:00:00,,
17435,732,2,,2018-09-06 00:00:00,,
17436,7470,2,,2018-09-06 00:00:00,,
17437,7470,2,,2018-09-06 00:00:00,,
17438,7472,3,,2018-09-06 00:00:00,,
17439,7472,15,,2018-09-06 00:00:00,,
17440,7361,15,,2018-09-06 00:00:00,,
17441,7472,10,,2018-09-06 00:00:00,,
17442,7361,10,,2018-09-06 00:00:00,,
17443,7474,2,,2018-09-06 00:00:00,,
17444,7474,1,,2018-09-06 00:00:00,,
17445,7473,2,,2018-09-06 00:00:00,,
17446,7474,2,,2018-09-06 00:00:00,,
17447,7471,2,,2018-09-07 00:00:00,,
17448,7471,1,,2018-09-07 00:00:00,,
17449,7474,2,,2018-09-07 00:00:00,,
17450,7473,2,,2018-09-07 00:00:00,,
17451,7469,3,,2018-09-07 00:00:00,,
17452,7471,2,,2018-09-07 00:00:00,,
17453,7475,2,,2018-09-07 00:00:00,,
17454,7470,1,,2018-09-08 00:00:00,,
17455,7474,2,,2018-09-08 00:00:00,,
17456,7468,2,,2018-09-08 00:00:00,,
17457,7453,2,,2018-09-08 00:00:00,,
17458,7471,2,,2018-09-08 00:00:00,,
17459,7448,2,,2018-09-08 00:00:00,,
17460,7430,2,,2018-09-08 00:00:00,,
17461,7476,2,,2018-09-08 00:00:00,,
17462,7448,2,,2018-09-08 00:00:00,,
17463,7477,15,,2018-09-09 00:00:00,,
17464,7477,10,,2018-09-09 00:00:00,,
17465,7464,2,,2018-09-09 00:00:00,,
17466,7464,3,,2018-09-10 00:00:00,,
17467,7475,2,,2018-09-10 00:00:00,,
17469,7399,2,,2018-09-10 00:00:00,,
17470,7398,3,,2018-09-10 00:00:00,,
17471,7045,2,,2018-09-10 00:00:00,,
17472,7051,3,,2018-09-10 00:00:00,,
17473,7474,2,,2018-09-10 00:00:00,,
17475,7469,2,,2018-09-10 00:00:00,,
17476,7475,2,,2018-09-10 00:00:00,,
17477,7474,2,,2018-09-11 00:00:00,,
17478,7475,2,,2018-09-11 00:00:00,,
17479,7478,2,,2018-09-11 00:00:00,,
17481,7259,2,,2018-09-11 00:00:00,,
17482,7249,2,,2018-09-11 00:00:00,,
17483,7242,2,,2018-09-11 00:00:00,,
17484,7241,2,,2018-09-11 00:00:00,,
17486,7468,2,,2018-09-11 00:00:00,,
17488,7470,2,,2018-09-11 00:00:00,,
17489,7450,2,,2018-09-11 00:00:00,,
17491,7452,2,,2018-09-11 00:00:00,,
17492,7451,2,,2018-09-11 00:00:00,,
17494,5015,2,,2018-09-11 00:00:00,,
17495,5019,2,,2018-09-11 00:00:00,,
17496,5023,2,,2018-09-11 00:00:00,,
17497,5021,2,,2018-09-11 00:00:00,,
17499,7467,15,,2018-09-11 00:00:00,,
17500,7478,2,,2018-09-12 00:00:00,,
17501,7480,2,,2018-09-13 00:00:00,,
17503,7094,16,,2018-09-14 00:00:00,,
17504,7484,3,,2018-09-14 00:00:00,,
17505,7481,3,,2018-09-14 00:00:00,,
17506,7484,10,,2018-09-14 00:00:00,,
17507,7479,2,,2018-09-14 00:00:00,,
17508,7482,2,,2018-09-15 00:00:00,,
17509,7482,2,,2018-09-15 00:00:00,,
17510,7486,2,,2018-09-15 00:00:00,,
17512,6451,2,,2018-09-15 00:00:00,,
17513,6455,2,,2018-09-15 00:00:00,,
17514,7486,1,,2018-09-16 00:00:00,,
17517,7481,11,,2018-09-17 00:00:00,,
17518,6540,2,,2018-09-17 00:00:00,,
17519,7489,15,,2018-09-17 00:00:00,,
17520,7490,15,,2018-09-18 00:00:00,,
17521,7490,10,,2018-09-18 00:00:00,,
17522,7490,3,,2018-09-18 00:00:00,,
17523,7487,2,,2018-09-18 00:00:00,,
17524,7487,1,,2018-09-18 00:00:00,,
17525,7493,2,,2018-09-18 00:00:00,,
17526,7492,2,,2018-09-18 00:00:00,,
17527,7494,2,,2018-09-18 00:00:00,,
17528,7400,3,,2018-09-19 00:00:00,,
17529,7494,2,,2018-09-19 00:00:00,,
17530,7491,2,,2018-09-19 00:00:00,,
17531,7476,2,,2018-09-19 00:00:00,,
17532,7478,2,,2018-09-20 00:00:00,,
17533,7495,3,,2018-09-20 00:00:00,,
17537,6289,2,,2018-09-21 00:00:00,,
17538,7491,2,,2018-09-21 00:00:00,,
17539,4843,2,,2018-09-21 00:00:00,,
17540,6858,2,,2018-09-21 00:00:00,,
17541,5023,2,,2018-09-21 00:00:00,,
17542,7496,3,,2018-09-22 00:00:00,,
17543,351,2,,2018-09-23 00:00:00,,
17544,375,2,,2018-09-23 00:00:00,,
17545,7497,10,,2018-09-23 00:00:00,,
17546,7497,3,,2018-09-23 00:00:00,,
17547,100,2,,2018-09-23 00:00:00,,
17548,134,2,,2018-09-23 00:00:00,,
17549,136,2,,2018-09-23 00:00:00,,
17550,893,2,,2018-09-23 00:00:00,,
17551,431,2,,2018-09-23 00:00:00,,
17552,264,2,,2018-09-23 00:00:00,,
17553,399,2,,2018-09-23 00:00:00,,
17554,400,2,,2018-09-23 00:00:00,,
17555,401,2,,2018-09-23 00:00:00,,
17556,414,2,,2018-09-23 00:00:00,,
17557,38,2,,2018-09-23 00:00:00,,
